Symbol,Volume,Close,Change_%,Market_Cap_Est
GE,8612100.0,263.2699890136719,-0.8025640285595783,2267307472.3846436
CVS,8610500.0,61.959999084472656,-2.1941585211186103,533506572.1168518
BSX,8571100.0,103.63999938964844,-1.4172908805256235,888308798.7686157
ELV,8385000.0,277.0899963378906,-4.553753343625347,2323399619.293213
LUV,8189500.0,36.5099983215332,-0.3820005416557638,298998631.25419617
LRCX,8114900.0,100.66000366210938,-0.5728903732698686,816845863.7176514
NEE,7985700.0,75.94999694824219,0.9302285026474252,606513890.6295776
COP,7968000.0,91.63999938964844,-1.8528470665563128,730187515.1367188
WMB,7919200.0,59.349998474121094,1.3836650938263029,470004507.91625977
MRNA,7814800.0,31.260000228881836,-3.667181836915994,244290649.78866577
CTRA,7663500.0,24.389999389648438,-1.3349511847590494,186912760.3225708
