Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-19 00:00:00-04:00,46.721572512409,46.898414868980325,46.44746669107408,46.703887939453125,3731800,0.0,0.0
2023-07-20 00:00:00-04:00,47.14599376370114,47.16367833726442,46.5093626073731,46.907257080078125,3751900,0.0,0.0
2023-07-21 00:00:00-04:00,46.95146682749257,47.02220512174569,46.5093626073731,46.907257080078125,4095300,0.0,0.0
2023-07-24 00:00:00-04:00,47.013361027580494,47.181362789505904,46.20431287031276,46.465152740478516,6687900,0.0,0.0
2023-07-25 00:00:00-04:00,46.80999080324935,48.75967191602414,46.730411913483294,47.2874641418457,9077400,0.0,0.0
2023-07-26 00:00:00-04:00,47.084096367491874,47.71188350954148,47.03988662296493,47.481990814208984,7582000,0.0,0.0
2023-07-27 00:00:00-04:00,47.83567211187778,48.65798617688862,47.57041027190367,48.578407287597656,8079600,0.0,0.0
2023-07-28 00:00:00-04:00,49.0381965637207,49.40072186917315,48.768512734580646,49.0381965637207,4560900,0.0,0.0
2023-07-31 00:00:00-04:00,49.100082182642,49.94892465123559,49.029347277834795,49.93124008178711,6387600,0.0,0.0
2023-08-01 00:00:00-04:00,49.73671544300002,49.8870292306385,49.108928377591894,49.321136474609375,5563300,0.0,0.0
2023-08-02 00:00:00-04:00,48.68451505273465,49.06472492937599,48.33967094813945,48.3661994934082,4498900,0.0,0.0
2023-08-03 00:00:00-04:00,48.065567896320744,49.27693242794392,48.065567896320744,48.54304122924805,4630200,0.0,0.0
2023-08-04 00:00:00-04:00,48.59608700312333,49.029350551069356,48.140720271631125,48.19819259643555,3626600,0.0,0.0
2023-08-07 00:00:00-04:00,48.51651455706532,49.356513221938485,48.489989384096795,49.091251373291016,3263400,0.0,0.0
2023-08-08 00:00:00-04:00,48.38388288795103,48.73756421071275,47.97714447594357,48.64030075073242,3607400,0.0,0.0
2023-08-09 00:00:00-04:00,49.002825064725016,49.54661468327661,48.50767054817688,49.10893249511719,4619700,0.0,0.0
2023-08-10 00:00:00-04:00,49.42724711253328,49.71903410816678,49.17966648591932,49.497982025146484,5147000,0.0,0.0
2023-08-11 00:00:00-04:00,49.25039852103049,49.511238326856805,48.871072439159754,49.02934646606445,4547000,0.0,0.0
2023-08-14 00:00:00-04:00,48.932087675951756,49.108930011340746,48.472298953135194,48.96745681762695,3637200,0.0,0.0
2023-08-15 00:00:00-04:00,48.36619820879076,48.781773846440444,47.236180026987796,47.33167266845703,5280400,0.0,0.0
2023-08-16 00:00:00-04:00,47.031044241004935,47.53504276623099,46.94262474896042,47.145992279052734,3549100,0.0,0.0
2023-08-17 00:00:00-04:00,47.54387617325769,48.33082094572349,47.48198186798421,47.62345504760742,3614900,0.0,0.0
2023-08-18 00:00:00-04:00,47.53503848440771,47.86219799607512,47.25209208776738,47.76493453979492,2921100,0.0,0.0
2023-08-21 00:00:00-04:00,47.96830604055959,48.100938650696186,47.58809615602123,47.89756774902344,3112700,0.0,0.0
2023-08-22 00:00:00-04:00,48.01251400017887,48.17167177722705,47.32725453459827,47.56156921386719,2745900,0.0,0.0
2023-08-23 00:00:00-04:00,47.43778030249629,47.70304213835533,46.695045138298646,47.21672821044922,3391300,0.0,0.0
2023-08-24 00:00:00-04:00,46.863045601805176,47.64999054487449,46.863045601805176,47.340518951416016,3198500,0.0,0.0
2023-08-25 00:00:00-04:00,47.72956466674805,48.08324934363095,47.43335568932617,47.72956466674805,3282700,0.0,0.0
2023-08-28 00:00:00-04:00,47.88872434905187,48.525355443704285,47.87988374962045,48.277774810791016,3429700,0.0,0.0
2023-08-29 00:00:00-04:00,48.44577924977957,48.88346146518851,48.18051740325861,48.84367370605469,3789500,0.0,0.0
2023-08-30 00:00:00-04:00,48.86157990557,49.1660693521504,48.6645563177009,49.031734466552734,3482600,0.7,0.0
2023-08-31 00:00:00-04:00,48.93322648234277,49.166073180003394,48.82576061526465,48.8615837097168,4116300,0.0,0.0
2023-09-01 00:00:00-04:00,49.282488407576956,49.7571358230577,49.04068766752707,49.51533508300781,4335600,0.0,0.0
2023-09-05 00:00:00-04:00,49.41682273528778,49.61384631747166,48.3466326707489,48.53022003173828,4913900,0.0,0.0
2023-09-06 00:00:00-04:00,48.32423652557,49.19292757847326,48.28841343928424,49.1571044921875,4645100,0.0,0.0
2023-09-07 00:00:00-04:00,49.031736413578066,49.201890981317554,47.9302019232812,48.449623107910156,4275500,0.0,0.0
2023-09-08 00:00:00-04:00,48.63769320942174,49.05860260114529,48.00184525666125,48.10035705566406,3988400,0.0,0.0
2023-09-11 00:00:00-04:00,48.48544218716107,49.15710975366133,48.01975226443421,48.06452941894531,3322400,0.0,0.0
2023-09-12 00:00:00-04:00,48.06453290275678,48.55709188691427,47.87199146603105,48.02871322631836,2527600,0.0,0.0
2023-09-13 00:00:00-04:00,48.055578250756014,48.18991313866329,47.092853997495496,47.30331039428711,3079000,0.0,0.0
2023-09-14 00:00:00-04:00,47.822737258308315,48.56873627992763,47.724225457994095,48.39589309692383,4604300,0.0,0.0
2023-09-15 00:00:00-04:00,48.395893671976104,48.45858237905217,48.015282688649066,48.21678161621094,7464100,0.0,0.0
2023-09-18 00:00:00-04:00,48.19886091452646,48.315284241103114,47.68391513311037,47.80481719970703,4593700,0.0,0.0
2023-09-19 00:00:00-04:00,47.85855613388268,48.1182684364894,46.88150398012166,47.37495803833008,3986200,0.0,0.0
2023-09-20 00:00:00-04:00,47.428685826194815,47.90333323843365,46.95404183023394,46.98090744018555,2309200,0.0,0.0
2023-09-21 00:00:00-04:00,46.61373102639296,46.86448925491263,45.655485518152005,45.673397064208984,4359000,0.0,0.0
2023-09-22 00:00:00-04:00,45.76295383125474,45.89728872574384,44.845010106506834,45.001731872558594,4465100,0.0,0.0
2023-09-25 00:00:00-04:00,45.494281713503256,45.99131597755748,45.17188074046508,45.75399398803711,4331600,0.0,0.0
2023-09-26 00:00:00-04:00,45.25247978928597,45.91071452248518,45.08680398315947,45.20770263671875,3451800,0.0,0.0
2023-09-27 00:00:00-04:00,45.53906217692066,45.99579806067849,45.32413045679306,45.673397064208984,3048800,0.0,0.0
2023-09-28 00:00:00-04:00,45.63757575603955,45.8345993540898,45.24353197621729,45.61071014404297,3965200,0.0,0.0
2023-09-29 00:00:00-04:00,45.97788410430609,46.36297378364829,45.843549224060055,46.17490768432617,4234800,0.0,0.0
2023-10-02 00:00:00-04:00,45.93310831324383,46.26446336706881,45.4405527648493,45.94206237792969,4691000,0.0,0.0
2023-10-03 00:00:00-04:00,45.62861836692687,46.61372945286001,45.57488373056984,45.691307067871094,5179200,0.0,0.0
2023-10-04 00:00:00-04:00,46.10326670244545,46.10326670244545,44.96143375671305,45.77191162109375,4727300,0.0,0.0
2023-10-05 00:00:00-04:00,45.48532620608163,45.8077271688905,44.54499234207426,44.65245819091797,5161800,0.0,0.0
2023-10-06 00:00:00-04:00,44.57186250424346,45.59727545383843,44.3569273683178,45.028594970703125,4215600,0.0,0.0
2023-10-09 00:00:00-04:00,45.02859506294869,45.58384274177826,44.72410561259244,45.50324249267578,3333600,0.0,0.0
2023-10-10 00:00:00-04:00,45.78982259586064,46.403276850336795,45.72713388980145,45.95102310180664,2906500,0.0,0.0
2023-10-11 00:00:00-04:00,45.76295243554784,46.130130597504234,45.234573771632235,45.574886322021484,3049700,0.0,0.0
2023-10-12 00:00:00-04:00,45.951023366795134,45.951023366795134,44.55395344596597,45.001731872558594,3012500,0.0,0.0
2023-10-13 00:00:00-04:00,45.279358955420065,45.413690443209006,44.42857920097604,44.53604507446289,3659600,0.0,0.0
2023-10-16 00:00:00-04:00,45.073378878269125,45.25248751913263,44.58977734886966,44.947998046875,2786400,0.0,0.0
2023-10-17 00:00:00-04:00,44.55395335887744,45.70026503550484,44.53604181189536,45.43159866333008,3309300,0.0,0.0
2023-10-18 00:00:00-04:00,45.127107733207794,45.52115492147375,44.71515241481899,44.8494873046875,3495300,0.0,0.0
2023-10-19 00:00:00-04:00,44.59872563216118,45.037549944451044,44.22706875962601,44.285282135009766,3754300,0.0,0.0
2023-10-20 00:00:00-04:00,44.312153934608205,44.39275419031775,43.81064085282894,43.87333297729492,3920000,0.0,0.0
2023-10-23 00:00:00-04:00,43.67630415189131,43.79272748873317,43.09866962437491,43.20166015625,5592100,0.0,0.0
2023-10-24 00:00:00-04:00,43.371811582763634,44.527080554419314,42.986721925545076,44.09721374511719,5506600,0.0,0.0
2023-10-25 00:00:00-04:00,43.81959530957398,43.90914962472279,42.32401364938619,42.574771881103516,4920200,0.0,0.0
2023-10-26 00:00:00-04:00,42.449394403060296,43.23748194064306,42.449394403060296,43.004638671875,6216100,0.0,0.0
2023-10-27 00:00:00-04:00,43.004642967035906,43.47480829216404,42.84344245091241,43.085243225097656,4714900,0.0,0.0
2023-10-30 00:00:00-04:00,43.577795719596494,43.92706234076709,42.98224960079114,43.29121780395508,3698600,0.0,0.0
2023-10-31 00:00:00-04:00,43.335994962721884,43.69869438989469,43.0852401406052,43.29121780395508,4660500,0.0,0.0
2023-11-01 00:00:00-04:00,43.201662270934904,43.36733809533858,42.62850303949978,43.1747932434082,4702900,0.0,0.0
2023-11-02 00:00:00-04:00,43.50615479379104,43.96288729862626,43.44346266932506,43.87333297729492,3741600,0.0,0.0
2023-11-03 00:00:00-04:00,44.276332748614344,44.84501330405094,44.276332748614344,44.53604507446289,3744000,0.0,0.0
2023-11-06 00:00:00-05:00,44.53604183314116,44.59873053946924,44.007663153891485,44.18677520751953,3641100,0.0,0.0
2023-11-07 00:00:00-05:00,43.6225728800777,43.76586183790403,43.20166348811932,43.46137237548828,5172700,0.0,0.0
2023-11-08 00:00:00-05:00,43.47032912318389,43.541971892748535,42.78970402278977,43.255393981933594,4133300,0.0,0.0
2023-11-09 00:00:00-05:00,43.65839441634344,43.685260027390655,43.201661947150214,43.30912780761719,3340800,0.0,0.0
2023-11-10 00:00:00-05:00,43.47032690482691,44.49126108704009,43.44345787836793,44.31214904785156,3825200,0.0,0.0
2023-11-13 00:00:00-05:00,43.99870196076672,44.34796852980733,43.79719965197409,44.09721374511719,3161000,0.0,0.0
2023-11-14 00:00:00-05:00,44.77784002347552,46.112221159337444,44.7151513207449,45.71817398071289,4848900,0.0,0.0
2023-11-15 00:00:00-05:00,45.8435513230926,46.479399246922355,45.55697342063894,46.148040771484375,5032500,0.0,0.0
2023-11-16 00:00:00-05:00,46.09431287664163,46.25551338544065,45.55697670855213,46.06744384765625,5034100,0.0,0.0
2023-11-17 00:00:00-05:00,46.46148583002904,46.46148583002904,45.89728411267155,46.30028533935547,3306100,0.0,0.0
2023-11-20 00:00:00-05:00,46.273421668606595,46.470445272515335,45.99580122631154,46.282379150390625,3761300,0.0,0.0
2023-11-21 00:00:00-05:00,46.291329160755915,46.434618110243285,46.080876185163554,46.327152252197266,2840700,0.0,0.0
2023-11-22 00:00:00-05:00,46.345063533261566,46.37192914355014,45.76295025763693,46.031620025634766,3139600,0.0,0.0
2023-11-24 00:00:00-05:00,46.17491004773951,46.5152191735661,46.07639825268725,46.27341842651367,1679700,0.0,0.0
2023-11-27 00:00:00-05:00,46.03162295390745,46.21073158892921,45.69131039806529,45.78086471557617,3896200,0.0,0.0
2023-11-28 00:00:00-05:00,45.85251130245358,46.542090485391,45.31069981934809,46.29133224487305,6376900,0.0,0.0
2023-11-29 00:00:00-05:00,46.29133275202499,47.181026484387665,46.27317531301628,46.60000228881836,3551700,0.7,0.0
